areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000004,East Midlands,region,2022-03-20,205
E12000004,East Midlands,region,2022-03-19,396
E12000004,East Midlands,region,2022-03-18,315
E12000004,East Midlands,region,2022-03-17,258
E12000004,East Midlands,region,2022-03-16,237
E12000004,East Midlands,region,2022-03-15,230
E12000004,East Midlands,region,2022-03-14,300
E12000004,East Midlands,region,2022-03-13,291
E12000004,East Midlands,region,2022-03-12,426
E12000004,East Midlands,region,2022-03-11,314
E12000004,East Midlands,region,2022-03-10,348
E12000004,East Midlands,region,2022-03-09,368
E12000004,East Midlands,region,2022-03-08,294
E12000004,East Midlands,region,2022-03-07,312
E12000004,East Midlands,region,2022-03-06,230
E12000004,East Midlands,region,2022-03-05,401
E12000004,East Midlands,region,2022-03-04,353
E12000004,East Midlands,region,2022-03-03,308
E12000004,East Midlands,region,2022-03-02,373
E12000004,East Midlands,region,2022-03-01,306
E12000004,East Midlands,region,2022-02-28,336
E12000004,East Midlands,region,2022-02-27,261
E12000004,East Midlands,region,2022-02-26,517
E12000004,East Midlands,region,2022-02-25,485
E12000004,East Midlands,region,2022-02-24,397
E12000004,East Midlands,region,2022-02-23,533
E12000004,East Midlands,region,2022-02-22,594
E12000004,East Midlands,region,2022-02-21,417
E12000004,East Midlands,region,2022-02-20,310
E12000004,East Midlands,region,2022-02-19,519
E12000004,East Midlands,region,2022-02-18,371
E12000004,East Midlands,region,2022-02-17,402
E12000004,East Midlands,region,2022-02-16,610
E12000004,East Midlands,region,2022-02-15,497
E12000004,East Midlands,region,2022-02-14,483
E12000004,East Midlands,region,2022-02-13,385
E12000004,East Midlands,region,2022-02-12,802
E12000004,East Midlands,region,2022-02-11,755
E12000004,East Midlands,region,2022-02-10,743
E12000004,East Midlands,region,2022-02-09,577
E12000004,East Midlands,region,2022-02-08,699
E12000004,East Midlands,region,2022-02-07,693
E12000004,East Midlands,region,2022-02-06,458
E12000004,East Midlands,region,2022-02-05,749
E12000004,East Midlands,region,2022-02-04,889
E12000004,East Midlands,region,2022-02-03,766
E12000004,East Midlands,region,2022-02-02,863
E12000004,East Midlands,region,2022-02-01,772
E12000004,East Midlands,region,2022-01-31,770
E12000004,East Midlands,region,2022-01-30,753
E12000004,East Midlands,region,2022-01-29,1097
E12000004,East Midlands,region,2022-01-28,1273
E12000004,East Midlands,region,2022-01-27,1058
E12000004,East Midlands,region,2022-01-26,985
E12000004,East Midlands,region,2022-01-25,948
E12000004,East Midlands,region,2022-01-24,875
E12000004,East Midlands,region,2022-01-23,792
E12000004,East Midlands,region,2022-01-22,1159
E12000004,East Midlands,region,2022-01-21,1277
E12000004,East Midlands,region,2022-01-20,1071
E12000004,East Midlands,region,2022-01-19,1246
E12000004,East Midlands,region,2022-01-18,1389
E12000004,East Midlands,region,2022-01-17,1118
E12000004,East Midlands,region,2022-01-16,1037
E12000004,East Midlands,region,2022-01-15,1809
E12000004,East Midlands,region,2022-01-14,1344
E12000004,East Midlands,region,2022-01-13,1272
E12000004,East Midlands,region,2022-01-12,1466
E12000004,East Midlands,region,2022-01-11,1347
E12000004,East Midlands,region,2022-01-10,1208
E12000004,East Midlands,region,2022-01-09,1613
E12000004,East Midlands,region,2022-01-08,2352
E12000004,East Midlands,region,2022-01-07,1681
E12000004,East Midlands,region,2022-01-06,1492
E12000004,East Midlands,region,2022-01-05,1939
E12000004,East Midlands,region,2022-01-04,1478
E12000004,East Midlands,region,2022-01-03,1329
E12000004,East Midlands,region,2022-01-02,1149
E12000004,East Midlands,region,2022-01-01,107
E12000004,East Midlands,region,2021-12-31,1048
E12000004,East Midlands,region,2021-12-30,2370
E12000004,East Midlands,region,2021-12-29,2421
E12000004,East Midlands,region,2021-12-28,1847
E12000004,East Midlands,region,2021-12-27,1452
E12000004,East Midlands,region,2021-12-26,169
E12000004,East Midlands,region,2021-12-25,53
E12000004,East Midlands,region,2021-12-24,740
E12000004,East Midlands,region,2021-12-23,2193
E12000004,East Midlands,region,2021-12-22,2751
E12000004,East Midlands,region,2021-12-21,2674
E12000004,East Midlands,region,2021-12-20,2808
E12000004,East Midlands,region,2021-12-19,2544
E12000004,East Midlands,region,2021-12-18,2339
E12000004,East Midlands,region,2021-12-17,2033
E12000004,East Midlands,region,2021-12-16,1925
E12000004,East Midlands,region,2021-12-15,1702
E12000004,East Midlands,region,2021-12-14,1465
E12000004,East Midlands,region,2021-12-13,1413
E12000004,East Midlands,region,2021-12-12,1954
E12000004,East Midlands,region,2021-12-11,1685
E12000004,East Midlands,region,2021-12-10,1288
E12000004,East Midlands,region,2021-12-09,1233
E12000004,East Midlands,region,2021-12-08,1271
E12000004,East Midlands,region,2021-12-07,1137
E12000004,East Midlands,region,2021-12-06,1212
E12000004,East Midlands,region,2021-12-05,1532
E12000004,East Midlands,region,2021-12-04,1683
E12000004,East Midlands,region,2021-12-03,1125
E12000004,East Midlands,region,2021-12-02,1263
E12000004,East Midlands,region,2021-12-01,1283
E12000004,East Midlands,region,2021-11-30,1740
E12000004,East Midlands,region,2021-11-29,2083
E12000004,East Midlands,region,2021-11-28,1420
E12000004,East Midlands,region,2021-11-27,1515
E12000004,East Midlands,region,2021-11-26,1418
E12000004,East Midlands,region,2021-11-25,2248
E12000004,East Midlands,region,2021-11-24,2037
E12000004,East Midlands,region,2021-11-23,1308
E12000004,East Midlands,region,2021-11-22,1592
E12000004,East Midlands,region,2021-11-21,1089
E12000004,East Midlands,region,2021-11-20,1972
E12000004,East Midlands,region,2021-11-19,1659
E12000004,East Midlands,region,2021-11-18,2325
E12000004,East Midlands,region,2021-11-17,2036
E12000004,East Midlands,region,2021-11-16,2530
E12000004,East Midlands,region,2021-11-15,2946
E12000004,East Midlands,region,2021-11-14,1942
E12000004,East Midlands,region,2021-11-13,2270
E12000004,East Midlands,region,2021-11-12,3026
E12000004,East Midlands,region,2021-11-11,3253
E12000004,East Midlands,region,2021-11-10,2708
E12000004,East Midlands,region,2021-11-09,3160
E12000004,East Midlands,region,2021-11-08,3294
E12000004,East Midlands,region,2021-11-07,1599
E12000004,East Midlands,region,2021-11-06,2333
E12000004,East Midlands,region,2021-11-05,2695
E12000004,East Midlands,region,2021-11-04,3258
E12000004,East Midlands,region,2021-11-03,3378
E12000004,East Midlands,region,2021-11-02,3402
E12000004,East Midlands,region,2021-11-01,3147
E12000004,East Midlands,region,2021-10-31,2376
E12000004,East Midlands,region,2021-10-30,2060
E12000004,East Midlands,region,2021-10-29,2276
E12000004,East Midlands,region,2021-10-28,2521
E12000004,East Midlands,region,2021-10-27,2475
E12000004,East Midlands,region,2021-10-26,2153
E12000004,East Midlands,region,2021-10-25,1561
E12000004,East Midlands,region,2021-10-24,1053
E12000004,East Midlands,region,2021-10-23,1873
E12000004,East Midlands,region,2021-10-22,2362
E12000004,East Midlands,region,2021-10-21,2740
E12000004,East Midlands,region,2021-10-20,2823
E12000004,East Midlands,region,2021-10-19,2103
E12000004,East Midlands,region,2021-10-18,2295
E12000004,East Midlands,region,2021-10-17,681
E12000004,East Midlands,region,2021-10-16,1149
E12000004,East Midlands,region,2021-10-15,3043
E12000004,East Midlands,region,2021-10-14,3091
E12000004,East Midlands,region,2021-10-13,3613
E12000004,East Midlands,region,2021-10-12,3560
E12000004,East Midlands,region,2021-10-11,2920
E12000004,East Midlands,region,2021-10-10,934
E12000004,East Midlands,region,2021-10-09,1663
E12000004,East Midlands,region,2021-10-08,3625
E12000004,East Midlands,region,2021-10-07,3347
E12000004,East Midlands,region,2021-10-06,3888
E12000004,East Midlands,region,2021-10-05,3929
E12000004,East Midlands,region,2021-10-04,3324
E12000004,East Midlands,region,2021-10-03,912
E12000004,East Midlands,region,2021-10-02,1287
E12000004,East Midlands,region,2021-10-01,3266
E12000004,East Midlands,region,2021-09-30,3173
E12000004,East Midlands,region,2021-09-29,2262
E12000004,East Midlands,region,2021-09-28,2935
E12000004,East Midlands,region,2021-09-27,2510
E12000004,East Midlands,region,2021-09-26,749
E12000004,East Midlands,region,2021-09-25,1510
E12000004,East Midlands,region,2021-09-24,2672
E12000004,East Midlands,region,2021-09-23,2318
E12000004,East Midlands,region,2021-09-22,2179
E12000004,East Midlands,region,2021-09-21,1099
E12000004,East Midlands,region,2021-09-20,945
E12000004,East Midlands,region,2021-09-19,899
E12000004,East Midlands,region,2021-09-18,1717
E12000004,East Midlands,region,2021-09-17,1015
E12000004,East Midlands,region,2021-09-16,1154
E12000004,East Midlands,region,2021-09-15,1238
E12000004,East Midlands,region,2021-09-14,1238
E12000004,East Midlands,region,2021-09-13,1199
E12000004,East Midlands,region,2021-09-12,1121
E12000004,East Midlands,region,2021-09-11,1540
E12000004,East Midlands,region,2021-09-10,1712
E12000004,East Midlands,region,2021-09-09,1545
E12000004,East Midlands,region,2021-09-08,1246
E12000004,East Midlands,region,2021-09-07,1533
E12000004,East Midlands,region,2021-09-06,1479
E12000004,East Midlands,region,2021-09-05,1627
E12000004,East Midlands,region,2021-09-04,2790
E12000004,East Midlands,region,2021-09-03,2869
E12000004,East Midlands,region,2021-09-02,2582
E12000004,East Midlands,region,2021-09-01,2307
E12000004,East Midlands,region,2021-08-31,2541
E12000004,East Midlands,region,2021-08-30,1446
E12000004,East Midlands,region,2021-08-29,1995
E12000004,East Midlands,region,2021-08-28,3582
E12000004,East Midlands,region,2021-08-27,2764
E12000004,East Midlands,region,2021-08-26,3697
E12000004,East Midlands,region,2021-08-25,3870
E12000004,East Midlands,region,2021-08-24,4655
E12000004,East Midlands,region,2021-08-23,3185
E12000004,East Midlands,region,2021-08-22,2781
E12000004,East Midlands,region,2021-08-21,5605
E12000004,East Midlands,region,2021-08-20,4519
E12000004,East Midlands,region,2021-08-19,3399
E12000004,East Midlands,region,2021-08-18,3022
E12000004,East Midlands,region,2021-08-17,2936
E12000004,East Midlands,region,2021-08-16,2215
E12000004,East Midlands,region,2021-08-15,3402
E12000004,East Midlands,region,2021-08-14,4383
E12000004,East Midlands,region,2021-08-13,2255
E12000004,East Midlands,region,2021-08-12,2583
E12000004,East Midlands,region,2021-08-11,2456
E12000004,East Midlands,region,2021-08-10,1822
E12000004,East Midlands,region,2021-08-09,1433
E12000004,East Midlands,region,2021-08-08,2444
E12000004,East Midlands,region,2021-08-07,3278
E12000004,East Midlands,region,2021-08-06,1949
E12000004,East Midlands,region,2021-08-05,1756
E12000004,East Midlands,region,2021-08-04,2140
E12000004,East Midlands,region,2021-08-03,1842
E12000004,East Midlands,region,2021-08-02,1666
E12000004,East Midlands,region,2021-08-01,1776
E12000004,East Midlands,region,2021-07-31,2992
E12000004,East Midlands,region,2021-07-30,2095
E12000004,East Midlands,region,2021-07-29,1836
E12000004,East Midlands,region,2021-07-28,2467
E12000004,East Midlands,region,2021-07-27,2156
E12000004,East Midlands,region,2021-07-26,1867
E12000004,East Midlands,region,2021-07-25,1822
E12000004,East Midlands,region,2021-07-24,3320
E12000004,East Midlands,region,2021-07-23,2758
E12000004,East Midlands,region,2021-07-22,2444
E12000004,East Midlands,region,2021-07-21,2621
E12000004,East Midlands,region,2021-07-20,2324
E12000004,East Midlands,region,2021-07-19,2083
E12000004,East Midlands,region,2021-07-18,2389
E12000004,East Midlands,region,2021-07-17,4475
E12000004,East Midlands,region,2021-07-16,3062
E12000004,East Midlands,region,2021-07-15,3137
E12000004,East Midlands,region,2021-07-14,3011
E12000004,East Midlands,region,2021-07-13,2875
E12000004,East Midlands,region,2021-07-12,2563
E12000004,East Midlands,region,2021-07-11,3384
E12000004,East Midlands,region,2021-07-10,5851
E12000004,East Midlands,region,2021-07-09,4245
E12000004,East Midlands,region,2021-07-08,5160
E12000004,East Midlands,region,2021-07-07,5434
E12000004,East Midlands,region,2021-07-06,4155
E12000004,East Midlands,region,2021-07-05,4104
E12000004,East Midlands,region,2021-07-04,5134
E12000004,East Midlands,region,2021-07-03,10008
E12000004,East Midlands,region,2021-07-02,6062
E12000004,East Midlands,region,2021-07-01,7113
E12000004,East Midlands,region,2021-06-30,7726
E12000004,East Midlands,region,2021-06-29,8144
E12000004,East Midlands,region,2021-06-28,8114
E12000004,East Midlands,region,2021-06-27,13138
E12000004,East Midlands,region,2021-06-26,20198
E12000004,East Midlands,region,2021-06-25,14241
E12000004,East Midlands,region,2021-06-24,13863
E12000004,East Midlands,region,2021-06-23,13230
E12000004,East Midlands,region,2021-06-22,13341
E12000004,East Midlands,region,2021-06-21,10858
E12000004,East Midlands,region,2021-06-20,13430
E12000004,East Midlands,region,2021-06-19,23355
E12000004,East Midlands,region,2021-06-18,14290
E12000004,East Midlands,region,2021-06-17,15304
E12000004,East Midlands,region,2021-06-16,13790
E12000004,East Midlands,region,2021-06-15,12722
E12000004,East Midlands,region,2021-06-14,11670
E12000004,East Midlands,region,2021-06-13,15651
E12000004,East Midlands,region,2021-06-12,18812
E12000004,East Midlands,region,2021-06-11,12595
E12000004,East Midlands,region,2021-06-10,10983
E12000004,East Midlands,region,2021-06-09,13443
E12000004,East Midlands,region,2021-06-08,10104
E12000004,East Midlands,region,2021-06-07,6471
E12000004,East Midlands,region,2021-06-06,8682
E12000004,East Midlands,region,2021-06-05,13005
E12000004,East Midlands,region,2021-06-04,8940
E12000004,East Midlands,region,2021-06-03,9042
E12000004,East Midlands,region,2021-06-02,8108
E12000004,East Midlands,region,2021-06-01,7091
E12000004,East Midlands,region,2021-05-31,5842
E12000004,East Midlands,region,2021-05-30,10477
E12000004,East Midlands,region,2021-05-29,11293
E12000004,East Midlands,region,2021-05-28,13368
E12000004,East Midlands,region,2021-05-27,21441
E12000004,East Midlands,region,2021-05-26,22112
E12000004,East Midlands,region,2021-05-25,16585
E12000004,East Midlands,region,2021-05-24,9297
E12000004,East Midlands,region,2021-05-23,10384
E12000004,East Midlands,region,2021-05-22,14660
E12000004,East Midlands,region,2021-05-21,13086
E12000004,East Midlands,region,2021-05-20,19637
E12000004,East Midlands,region,2021-05-19,18841
E12000004,East Midlands,region,2021-05-18,13693
E12000004,East Midlands,region,2021-05-17,3685
E12000004,East Midlands,region,2021-05-16,8459
E12000004,East Midlands,region,2021-05-15,15099
E12000004,East Midlands,region,2021-05-14,11139
E12000004,East Midlands,region,2021-05-13,10813
E12000004,East Midlands,region,2021-05-12,9607
E12000004,East Midlands,region,2021-05-11,6875
E12000004,East Midlands,region,2021-05-10,4680
E12000004,East Midlands,region,2021-05-09,5038
E12000004,East Midlands,region,2021-05-08,8642
E12000004,East Midlands,region,2021-05-07,8235
E12000004,East Midlands,region,2021-05-06,7266
E12000004,East Midlands,region,2021-05-05,7672
E12000004,East Midlands,region,2021-05-04,5173
E12000004,East Midlands,region,2021-05-03,5137
E12000004,East Midlands,region,2021-05-02,5129
E12000004,East Midlands,region,2021-05-01,7572
E12000004,East Midlands,region,2021-04-30,6141
E12000004,East Midlands,region,2021-04-29,8496
E12000004,East Midlands,region,2021-04-28,4934
E12000004,East Midlands,region,2021-04-27,6115
E12000004,East Midlands,region,2021-04-26,2378
E12000004,East Midlands,region,2021-04-25,3232
E12000004,East Midlands,region,2021-04-24,10279
E12000004,East Midlands,region,2021-04-23,7388
E12000004,East Midlands,region,2021-04-22,6413
E12000004,East Midlands,region,2021-04-21,5259
E12000004,East Midlands,region,2021-04-20,4381
E12000004,East Midlands,region,2021-04-19,5450
E12000004,East Midlands,region,2021-04-18,8515
E12000004,East Midlands,region,2021-04-17,10761
E12000004,East Midlands,region,2021-04-16,9083
E12000004,East Midlands,region,2021-04-15,8198
E12000004,East Midlands,region,2021-04-14,5132
E12000004,East Midlands,region,2021-04-13,2673
E12000004,East Midlands,region,2021-04-12,2381
E12000004,East Midlands,region,2021-04-11,4025
E12000004,East Midlands,region,2021-04-10,9261
E12000004,East Midlands,region,2021-04-09,6220
E12000004,East Midlands,region,2021-04-08,4344
E12000004,East Midlands,region,2021-04-07,6136
E12000004,East Midlands,region,2021-04-06,4796
E12000004,East Midlands,region,2021-04-05,1953
E12000004,East Midlands,region,2021-04-04,4568
E12000004,East Midlands,region,2021-04-03,11455
E12000004,East Midlands,region,2021-04-02,7873
E12000004,East Midlands,region,2021-04-01,14722
E12000004,East Midlands,region,2021-03-31,17713
E12000004,East Midlands,region,2021-03-30,19017
E12000004,East Midlands,region,2021-03-29,17319
E12000004,East Midlands,region,2021-03-28,25158
E12000004,East Midlands,region,2021-03-27,47492
